General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:253:28,"portability: Shifting signed 32-bit value by 31 bits is implementation-defined behaviour [shiftTooManyBitsSigned]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:246:38,"note: Assignment 'loopCounter=(sizeof(unsigned int)*8)-1', assigned value is 31"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:253:28,"note: Shift"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:253:28,"Signed integer overflow for expression '1<<loopCounter'. [integerOverflow]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:246:38,"note: Assignment 'loopCounter=(sizeof(unsigned int)*8)-1', assigned value is 31"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:253:28,"note: Integer overflow"
8.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:65:14,"A compatible declaration shall be visible when an object or function with external linkage is defined"
10.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:248:28,"Operands shall not be of an inappropriate essential type"
10.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:253:28,"Operands shall not be of an inappropriate essential type"
10.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:285:28,"Operands shall not be of an inappropriate essential type"
10.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:290:37,"Operands shall not be of an inappropriate essential type"
10.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:319:28,"Operands shall not be of an inappropriate essential type"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:110:60,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:134:19,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:144:61,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:246:22,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:283:36,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:288:27,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:294:20,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:317:36,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:322:27,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:325:20,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
14.2,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:150:10,"A for loop shall be well-formed"
14.2,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:158:13,"A for loop shall be well-formed"
14.2,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:168:17,"A for loop shall be well-formed"
14.2,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:180:25,"A for loop shall be well-formed"
14.2,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:191:25,"A for loop shall be well-formed"
14.2,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:201:29,"A for loop shall be well-formed"
14.2,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:211:33,"A for loop shall be well-formed"
14.2,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:251:13,"A for loop shall be well-formed"
14.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:173:15,"The controlling expression of an if statement and the controlling expression of an iteration statement shall have essentially Boolean type"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:98:58,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:99:43,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
17.7,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:115:15,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\classb\src\CLASSB_RAMMarchCTest.c:128:15,"The value returned by a function having non-void return type shall be used"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal.h:56:0,"information: Include file: <stdint.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal.h:57:0,"information: Include file: <stdbool.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal.h:77:0,"information: Include file: "system_config.h" not found. [missingInclude]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal.h:79:0,"information: Include file: "osal/osal_definitions.h" not found. [missingInclude]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_definitions.h:10:0,"information: Include file: "osal/osal_impl_basic.h" not found. [missingInclude]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_definitions.h:13:0,"information: Include file: "osal/osal_impl_none.h" not found. [missingInclude]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:61:0,"information: Include file: <stdint.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:62:0,"information: Include file: <stdbool.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:63:0,"information: Include file: "system/int/sys_int.h" not found. [missingInclude]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:248:87,"style: Parameter 'semID' can be declared as pointer to const [constParameterPointer]"
8.2,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:137:28,"Function types shall be in prototype form with named parameters"
15.6,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:153:4,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:164:4,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:182:4,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:184:4,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
20.7,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:71:0,"Expressions resulting from the expansion of macro parameters shall be enclosed in parentheses"
20.7,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:72:0,"Expressions resulting from the expansion of macro parameters shall be enclosed in parentheses"
21.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:50:0,"define and undef directives shall not be used on a reserved identifier or reserved macro name"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:52:0,"information: Include file: "system_config.h" not found. [missingInclude]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:53:0,"information: Include file: "system/common/sys_module.h" not found. [missingInclude]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:1222:0,"information: Include file: "system/clk/sys_clk_compatibility.h" not found. [missingInclude]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:57:0,"information: Include file: "peripheral/osc/plib_osc.h" not found. [missingInclude]"
3.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:357:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:508:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:617:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:725:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:902:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:1018:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
21.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk.h:45:0,"define and undef directives shall not be used on a reserved identifier or reserved macro name"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\clk\sys_clk_mapping.h:53:0,"information: Include file: "framework/system/clk/sys_clk_static.h" not found. [missingInclude]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_buffer.h:48:0,"information: Include file: "driver/driver_common.h" not found. [missingInclude]"
21.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_buffer.h:46:0,"define and undef directives shall not be used on a reserved identifier or reserved macro name"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_common.h:56:0,"information: Include file: <stdint.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_common.h:57:0,"information: Include file: <stddef.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_common.h:58:0,"information: Include file: <string.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_common.h:59:0,"information: Include file: <assert.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_common.h:63:0,"information: Include file: <xc.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_common.h:64:0,"information: Include file: <sys/attribs.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
3.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_common.h:126:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_common.h:170:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
21.1,REQUIRED,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_common.h:47:0,"define and undef directives shall not be used on a reserved identifier or reserved macro name"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_module.h:56:0,"information: Include file: <stdint.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_module.h:57:0,"information: Include file: <stdbool.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\common\sys_module.h:58:0,"information: Include file: <assert.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
